probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
ETNK1_26147	72.6578760238586	0.000175168359783741	0.231969951067117	-2.10486474099484	0	0	0	PFBS0.1vsDMSO.txt	55500	ETNK1
MRPS23_4296	8.78996177509609	0.000316178942844775	0.231969951067117	-51.6320087046178	0	0	0	PFBS0.1vsDMSO.txt	51649	MRPS23
RAB31_5670	108.549154290104	0.000267006130600894	0.231969951067117	-3.08791803034791	0	0	0	PFBS0.1vsDMSO.txt	11031	RAB31
FYB_28231	113.608816328937	0.000463330755417058	0.254947748168236	-2.30530544993188	0	0	0	PFBS0.1vsDMSO.txt	2533	FYB
MFSD10_4149	15.5658924457146	0.000635817813940929	0.279887001696797	-5.39813783369967	0	0	0	PFBS0.1vsDMSO.txt	10227	MFSD10
PGRMC1_5105	1496.77790189997	0.00106523430577516	0.293072588376392	1.41073317015648	0	0	0	PFBS0.1vsDMSO.txt	10857	PGRMC1
CFHR1_28694	10269.9981539383	0.000999856947142384	0.293072588376392	1.21536718951822	0	0	0	PFBS0.1vsDMSO.txt	3078	CFHR1
JAML_14411	16.9675487940103	0.000996385257118102	0.293072588376392	-3.96565404581848	0	0	0	PFBS0.1vsDMSO.txt	120425	JAML
AMER1_12473	17.0014551660653	0.00221558143673722	0.325099649483909	-6.26823155170173	0	0	0	PFBS0.1vsDMSO.txt	139285	AMER1
C3AR1_16101	183.900267687733	0.00189925503420701	0.325099649483909	-1.78271091208098	0	0	0	PFBS0.1vsDMSO.txt	719	C3AR1
NCKAP1L_26591	199.98697420925	0.00212576285264128	0.325099649483909	-1.95970329918772	0	0	0	PFBS0.1vsDMSO.txt	3071	NCKAP1L
NR4A3_11854	8.39500925487875	0.00149854956561978	0.325099649483909	-36.4443455390798	0	0	0	PFBS0.1vsDMSO.txt	8013	NR4A3
RAB6C_19175	82.5885225950588	0.00207919374511502	0.325099649483909	-2.07384260283815	0	0	0	PFBS0.1vsDMSO.txt	84084	RAB6C
SAMHD1_11680	184.679981468854	0.00166926397044844	0.325099649483909	-1.74091997369193	0	0	0	PFBS0.1vsDMSO.txt	25939	SAMHD1
SNCA_6612	139.139963784671	0.00151495920290583	0.325099649483909	-2.0506820832731	0	0	0	PFBS0.1vsDMSO.txt	6622	SNCA
ECH1_2022	842.75808089567	0.00276409973066466	0.380236469199557	1.25422229073934	0	0	0	PFBS0.1vsDMSO.txt	1891	ECH1
ALDH3A2_26575	1109.22780246794	0.00344423211859336	0.398987099632841	1.2739454846013	0	0	0	PFBS0.1vsDMSO.txt	224	ALDH3A2
PLSCR1_5214	283.59917986235	0.00327391193494154	0.398987099632841	-1.3893797476846	0	0	0	PFBS0.1vsDMSO.txt	5359	PLSCR1
XPC_28078	36.8685721771023	0.00322749711938765	0.398987099632841	-2.16017709478292	0	0	0	PFBS0.1vsDMSO.txt	7508	XPC
ITGAL_27366	120.020108516519	0.00386635149854626	0.405230459442873	-1.77955462432251	0	0	0	PFBS0.1vsDMSO.txt	3683	ITGAL
PECAM1_14079	329.323290119841	0.00368745131131234	0.405230459442873	-1.64330779479872	0	0	0	PFBS0.1vsDMSO.txt	5175	PECAM1
ICMT_3191	28.3331065812493	0.00437104325601017	0.418289835064278	-2.93846537203941	0	0	0	PFBS0.1vsDMSO.txt	23463	ICMT
TSTA3_7382	167.866008037909	0.00421322231366682	0.418289835064278	1.51681010937554	0	0	0	PFBS0.1vsDMSO.txt	7264	TSTA3
NR2F1_20784	17.9274346598853	0.00458100802620291	0.420116611069692	-6.74525897961198	0	0	0	PFBS0.1vsDMSO.txt	7025	NR2F1
CALCOCO1_18741	30.8809882936132	0.00814828596469279	0.640513478867458	-2.28493564871439	0	0	0	PFBS0.1vsDMSO.txt	57658	CALCOCO1
HCLS1_21855	100.268704212405	0.00756063679549262	0.640513478867458	-1.98869663913577	0	0	0	PFBS0.1vsDMSO.txt	3059	HCLS1
MRE11A_25911	139.837515449676	0.00808842367707027	0.640513478867458	-1.4887323389401	0	0	0	PFBS0.1vsDMSO.txt	4361	MRE11A
SGO2_6289	8.92595805329317	0.00784761569140343	0.640513478867458	-13.1791430201638	0	0	0	PFBS0.1vsDMSO.txt	151246	SGO2
ATRAID_20268	832.794353654039	0.00872516244073315	0.651960880997273	-1.18799768953451	0	0	0	PFBS0.1vsDMSO.txt	51374	ATRAID
IGSF6_10705	1099.84184645941	0.00888633640614185	0.651960880997273	-1.80126696873223	0	0	0	PFBS0.1vsDMSO.txt	10261	IGSF6
ACLY_66	328.357379346492	0.00956524624388709	0.657909593212359	1.45835587972499	0	0	0	PFBS0.1vsDMSO.txt	47	ACLY
CLU_15548	671.598059258618	0.00934526404293735	0.657909593212359	1.33373334852584	0	0	0	PFBS0.1vsDMSO.txt	1191	CLU
NLRC5_25496	36.5329387392993	0.010315464809458	0.667774648400504	-1.96646425361385	0	0	0	PFBS0.1vsDMSO.txt	84166	NLRC5
SCAND1_6116	61.0247282922918	0.0102900540601501	0.667774648400504	1.630735502624	0	0	0	PFBS0.1vsDMSO.txt	51282	SCAND1
HSPA13_3134	17.0044389842883	0.0106363943220505	0.668877254366658	-3.18711853348125	0	0	0	PFBS0.1vsDMSO.txt	6782	HSPA13
IKZF1_3293	37.9750950048496	0.0118064927679516	0.721835849507262	-2.31341575936082	0	0	0	PFBS0.1vsDMSO.txt	10320	IKZF1
ASAH1_474	532.064891536014	0.0127018354895544	0.735106836405353	-1.5146741469645	0	0	0	PFBS0.1vsDMSO.txt	427	ASAH1
CD37_21072	147.425374851002	0.0133595063408515	0.735106836405353	-1.63723159671725	0	0	0	PFBS0.1vsDMSO.txt	951	CD37
CD58_1144	576.851433386347	0.0129950444941181	0.735106836405353	-1.27249155781576	0	0	0	PFBS0.1vsDMSO.txt	965	CD58
PRKAA1_11642	477.32292244722	0.0131372180333162	0.735106836405353	1.23263542178022	0	0	0	PFBS0.1vsDMSO.txt	5562	PRKAA1
