probeName	baseMean	pvalue	padj	FC	signFCPosPadjFilter	signFCNegPadjFilter	MedianFilterOut	myfileName	entrezID	geneSymbol
TIMM22_7102	12.518228176597	5.57548748737721e-08	0.000120709304101717	-88.5975049603109	0	1	0	PFOS0.02vsDMSO.txt	29928	TIMM22
FAM96A_14110	644.850086011394	6.5846244439805e-05	0.0475190397373926	-2.04078909592812	0	1	0	PFOS0.02vsDMSO.txt	84191	FAM96A
KTN1_3708	657.25006698117	4.59092130814446e-05	0.0475190397373926	-1.35376080403187	0	0	0	PFOS0.02vsDMSO.txt	3895	KTN1
NRAS_4703	171.607474980877	0.000166168110930323	0.0899384900410371	-2.052129126846	0	0	0	PFOS0.02vsDMSO.txt	4893	NRAS
SMAD1_6558	22.4406390113438	0.000552877835673523	0.200042794873802	-5.03239346199597	0	0	0	PFOS0.02vsDMSO.txt	4086	SMAD1
ICE1_21898	48.0826195038615	0.000554391117433169	0.200042794873802	-2.59624901247454	0	0	0	PFOS0.02vsDMSO.txt	23379	ICE1
GXYLT1_21652	24.5804522039593	0.000724132665105177	0.223963888564673	-3.71773860375201	0	0	0	PFOS0.02vsDMSO.txt	283464	GXYLT1
GNB5_2709	72.061758225478	0.00086795356786468	0.234889934303379	-2.02511093019619	0	0	0	PFOS0.02vsDMSO.txt	10681	GNB5
ABCB11_21010	73.3794776769766	0.00120775099263583	0.239855428259765	-2.22224333031369	0	0	0	PFOS0.02vsDMSO.txt	8647	ABCB11
HSD17B11_3115	1217.12919915679	0.00139284179465041	0.239855428259765	-1.3548505034724	0	0	0	PFOS0.02vsDMSO.txt	51170	HSD17B11
ISOC1_3421	99.0300021757076	0.00121536239133113	0.239855428259765	-1.88288133237999	0	0	0	PFOS0.02vsDMSO.txt	51015	ISOC1
MYLK_4414	133.874360059478	0.0012616518884682	0.239855428259765	-1.67005048935468	0	0	0	PFOS0.02vsDMSO.txt	4638	MYLK
TCEA2_6992	50.0693842657658	0.00144212355986273	0.239855428259765	-1.97712081991241	0	0	0	PFOS0.02vsDMSO.txt	6919	TCEA2
TLR1_18640	16.4008783945147	0.00155102817350425	0.239855428259765	-7.722891151892	0	0	0	PFOS0.02vsDMSO.txt	7096	TLR1
FBXO7_2377	857.288650958292	0.00195426746554441	0.264436816431479	-1.25627025253149	0	0	0	PFOS0.02vsDMSO.txt	25793	FBXO7
NME2_28197	314.410786001681	0.00185513222005098	0.264436816431479	1.38713378316585	0	0	0	PFOS0.02vsDMSO.txt	4831	NME2
PLRG1_24969	108.74490893604	0.00248272726749188	0.299051026116639	-1.62857046609024	0	0	0	PFOS0.02vsDMSO.txt	5356	PLRG1
KYAT3_26971	383.929704445482	0.00248633647579654	0.299051026116639	-1.33177345438145	0	0	0	PFOS0.02vsDMSO.txt	56267	KYAT3
MAPK3_4002	42.1940331742784	0.00355622072583053	0.351899843861176	-2.48180506576628	0	0	0	PFOS0.02vsDMSO.txt	5595	MAPK3
PRSS2_28224	61.6874113285199	0.00357588755886645	0.351899843861176	-1.99866674588932	0	0	0	PFOS0.02vsDMSO.txt	5645	PRSS2
SLBP_20689	128.254310708405	0.00326700095272829	0.351899843861176	1.47244677394652	0	0	0	PFOS0.02vsDMSO.txt	7884	SLBP
SLCO1B1_14765	4106.60965753604	0.00321864389244412	0.351899843861176	-1.30248504068271	0	0	0	PFOS0.02vsDMSO.txt	10599	SLCO1B1
ACAA1_48	777.797178872258	0.00441927159488648	0.360876737201019	-1.66149963558198	0	0	0	PFOS0.02vsDMSO.txt	30	ACAA1
CMSS1_22063	187.19627447858	0.00425916547252554	0.360876737201019	1.47696832085163	0	0	0	PFOS0.02vsDMSO.txt	84319	CMSS1
HEXA_2929	288.802786467127	0.00421768103650869	0.360876737201019	-1.31626419559403	0	0	0	PFOS0.02vsDMSO.txt	3073	HEXA
LYAR_12352	52.7895545014177	0.0039567762212387	0.360876737201019	1.79392794626119	0	0	0	PFOS0.02vsDMSO.txt	55646	LYAR
SERPINE2_27841	221.417893425828	0.00450054129534758	0.360876737201019	-1.85090084794167	0	0	0	PFOS0.02vsDMSO.txt	5270	SERPINE2
CAV2_15304	252.160268979272	0.00484459344753131	0.365396040754296	-1.65852418351702	0	0	0	PFOS0.02vsDMSO.txt	858	CAV2
CFL2_15015	68.4820137268156	0.00501353137357216	0.365396040754296	1.92142240924786	0	0	0	PFOS0.02vsDMSO.txt	1073	CFL2
INHBA_21251	27.6166382617843	0.00506322458320041	0.365396040754296	4.01020735443695	0	0	0	PFOS0.02vsDMSO.txt	3624	INHBA
MYO18A_4418	19.9684908169084	0.00540311356719723	0.377346479773613	-3.82429230351356	0	0	0	PFOS0.02vsDMSO.txt	399687	MYO18A
TFDP1_7045	286.768054519741	0.00650514579934319	0.427640546638913	-1.34260567389179	0	0	0	PFOS0.02vsDMSO.txt	7027	TFDP1
WDR3_10929	292.971214257085	0.00651830856308736	0.427640546638913	1.36922998155595	0	0	0	PFOS0.02vsDMSO.txt	10885	WDR3
SLC25A46_6412	62.7294454436856	0.00767386677118377	0.463881678756644	1.62485615209964	0	0	0	PFOS0.02vsDMSO.txt	91137	SLC25A46
SLC6A8_27878	15.9218461297623	0.00792777002955928	0.463881678756644	-4.42490273130416	0	0	0	PFOS0.02vsDMSO.txt	6535	SLC6A8
SULT2A1_24513	2763.53593141943	0.00791669452580222	0.463881678756644	-1.47879702432863	0	0	0	PFOS0.02vsDMSO.txt	6822	SULT2A1
VAPB_7621	55.9518069333895	0.00770936501044317	0.463881678756644	-1.60978441508923	0	0	0	PFOS0.02vsDMSO.txt	9217	VAPB
NEFH_18808	14.6217217429292	0.00824411008985183	0.469697324856032	-4.88425865595541	0	0	0	PFOS0.02vsDMSO.txt	4744	NEFH
MCM4_4075	83.1793657621067	0.00854655155795685	0.474443182640425	1.59818895076311	0	0	0	PFOS0.02vsDMSO.txt	4173	MCM4
ATRAID_20268	960.120235566381	0.00883070758351746	0.477962047957882	-1.2275106364606	0	0	0	PFOS0.02vsDMSO.txt	51374	ATRAID
USMG5_16099	674.78456038815	0.00949997875069235	0.501645219396316	-1.55554748342106	0	0	0	PFOS0.02vsDMSO.txt	84833	USMG5
ETNK1_26147	98.8002313720219	0.0107381313659342	0.514185820297307	-1.85490037641341	0	0	0	PFOS0.02vsDMSO.txt	55500	ETNK1
LRP10_3874	489.913198584398	0.0111624635353226	0.514185820297307	-1.21516992297663	0	0	0	PFOS0.02vsDMSO.txt	26020	LRP10
SLC1A2_24387	39.1398716482289	0.0103373886614406	0.514185820297307	-3.13386303697623	0	0	0	PFOS0.02vsDMSO.txt	6506	SLC1A2
TSKU_7371	1215.63373706803	0.0109442793504909	0.514185820297307	-1.50187353250591	0	0	0	PFOS0.02vsDMSO.txt	25987	TSKU
UGT2B7_7548	969.845800508955	0.0101264476085024	0.514185820297307	-1.51795899380689	0	0	0	PFOS0.02vsDMSO.txt	7364	UGT2B7
HIKESHI_17564	108.269752588301	0.0107817051469412	0.514185820297307	-1.65774566279887	0	0	0	PFOS0.02vsDMSO.txt	51501	HIKESHI
BANF1_635	288.351249155582	0.0144283045256317	0.557808558892726	1.2263768985456	0	0	0	PFOS0.02vsDMSO.txt	8815	BANF1
HLA-DMA_27315	23.7945420571085	0.01408450079351	0.557808558892726	-2.76561232533458	0	0	0	PFOS0.02vsDMSO.txt	3108	HLA-DMA
NRCAM_13710	13.3793195478354	0.0143024735942684	0.557808558892726	-7.06541103160681	0	0	0	PFOS0.02vsDMSO.txt	4897	NRCAM
PEBP1_17926	17721.3871067453	0.0129259926905466	0.557808558892726	-1.27695815827853	0	0	0	PFOS0.02vsDMSO.txt	5037	PEBP1
PPIE_5325	195.908130098744	0.0124025879130788	0.557808558892726	-1.35949305409153	0	0	0	PFOS0.02vsDMSO.txt	10450	PPIE
PTPRK_5618	74.5271042004376	0.0132713486120705	0.557808558892726	-1.60582671897031	0	0	0	PFOS0.02vsDMSO.txt	5796	PTPRK
SPR_6721	91.8858285258327	0.0142821664333269	0.557808558892726	1.49525799070228	0	0	0	PFOS0.02vsDMSO.txt	6697	SPR
TP53I3_27999	17.4802926071688	0.0139150847226759	0.557808558892726	-3.55944485750278	0	0	0	PFOS0.02vsDMSO.txt	9540	TP53I3
USO1_7576	450.607229645454	0.0142919286970773	0.557808558892726	-1.33604207046964	0	0	0	PFOS0.02vsDMSO.txt	8615	USO1
RIPK1_24853	190.702286409793	0.0150641224840496	0.572172371543288	1.36527146600455	0	0	0	PFOS0.02vsDMSO.txt	8737	RIPK1
COL6A3_13292	110.416899698521	0.0161084968425085	0.591099926509	-12.5575017018363	0	0	0	PFOS0.02vsDMSO.txt	1293	COL6A3
HPN_3091	417.732271320839	0.0159632001495833	0.591099926509	-1.26949291937225	0	0	0	PFOS0.02vsDMSO.txt	3249	HPN
S100A9_25189	79.9179678240328	0.0171793081788172	0.61988670345232	-1.98288588326849	0	0	0	PFOS0.02vsDMSO.txt	6280	S100A9
CASP7_985	220.501599685462	0.0177279419841945	0.629196629439035	-1.38037246978252	0	0	0	PFOS0.02vsDMSO.txt	840	CASP7
ALDH9A1_231	1681.07048671191	0.0195629660970487	0.672282882541434	-1.15800087359014	0	0	0	PFOS0.02vsDMSO.txt	223	ALDH9A1
GNAS_2704	4170.3136568375	0.0194295378853637	0.672282882541434	-1.13262906029554	0	0	0	PFOS0.02vsDMSO.txt	2778	GNAS
ETNK1_27184	367.917822936298	0.0199323786591267	0.67427499682827	1.3037811456315	0	0	0	PFOS0.02vsDMSO.txt	55500	ETNK1
APP_367	2133.75982821007	0.0212110625973822	0.676775460857692	-1.35245456913297	0	0	0	PFOS0.02vsDMSO.txt	351	APP
CLSTN1_1400	96.6798396693611	0.021266568421493	0.676775460857692	-1.59908837864555	0	0	0	PFOS0.02vsDMSO.txt	22883	CLSTN1
FEN1_2387	23.2028362495513	0.0204235067811365	0.676775460857692	2.00647381673513	0	0	0	PFOS0.02vsDMSO.txt	2237	FEN1
HLA-E_3000	956.504070742032	0.0215692872051643	0.676775460857692	-1.26163775388703	0	0	0	PFOS0.02vsDMSO.txt	3133	HLA-E
MT1M_28215	1559.85021876284	0.020842633857935	0.676775460857692	-1.46575049032652	0	0	0	PFOS0.02vsDMSO.txt	4499	MT1M
F5_24874	217.905574534263	0.0226993350636624	0.681007491971203	-1.3362931583689	0	0	0	PFOS0.02vsDMSO.txt	2153	F5
KIF13A_22151	236.625807522979	0.0226963354062198	0.681007491971203	-1.30056544293951	0	0	0	PFOS0.02vsDMSO.txt	63971	KIF13A
PLA2G2A_13291	68.0757806450017	0.0225778434496793	0.681007491971203	-3.25464289691754	0	0	0	PFOS0.02vsDMSO.txt	5320	PLA2G2A
SP110_17499	55.7062622127577	0.0229623773274355	0.681007491971203	1.60389901723885	0	0	0	PFOS0.02vsDMSO.txt	3431	SP110
ABHD4_42	9.29276859590541	0.0244778881997279	0.688033913647758	-4.45207055597233	0	0	0	PFOS0.02vsDMSO.txt	63874	ABHD4
DDX10_1808	98.6283568853575	0.0247882888057853	0.688033913647758	1.44208066418923	0	0	0	PFOS0.02vsDMSO.txt	1662	DDX10
MCUR1_4086	413.4639738038	0.0242743229158002	0.688033913647758	1.22618619870315	0	0	0	PFOS0.02vsDMSO.txt	63933	MCUR1
MTERFD_28227	31.977782433269	0.0246809355344281	0.688033913647758	1.80645995640433	0	0	0	PFOS0.02vsDMSO.txt	7978	MTERFD
TRAF3IP2_28407	42.5541340157521	0.024169215684448	0.688033913647758	1.63546361767816	0	0	0	PFOS0.02vsDMSO.txt	10758	TRAF3IP2
CYCS_1692	53.6419632479859	0.0254387353816966	0.688435776267165	-1.6186448129541	0	0	0	PFOS0.02vsDMSO.txt	54205	CYCS
TMEM65_28194	23.997250018952	0.0252690703625484	0.688435776267165	2.11590233562785	0	0	0	PFOS0.02vsDMSO.txt	157378	TMEM65
CRYZ_1586	1221.13850099501	0.0268308566025862	0.691533387435703	-1.3421976509148	0	0	0	PFOS0.02vsDMSO.txt	1429	CRYZ
POLG2_5253	28.2956359195237	0.0261086532003981	0.691533387435703	2.05977533997518	0	0	0	PFOS0.02vsDMSO.txt	11232	POLG2
STXBP1_6866	43.7660435293713	0.0263081332289984	0.691533387435703	-1.76176636897979	0	0	0	PFOS0.02vsDMSO.txt	6812	STXBP1
XIAP_18704	20.23910667306	0.0266135540472364	0.691533387435703	2.12442243230583	0	0	0	PFOS0.02vsDMSO.txt	331	XIAP
NUP107_4770	25.3780419726547	0.0275352725439954	0.693184477415699	1.88382760733579	0	0	0	PFOS0.02vsDMSO.txt	57122	NUP107
UTP14A_7606	53.6466218282131	0.0274607742839156	0.693184477415699	1.77506645045004	0	0	0	PFOS0.02vsDMSO.txt	10813	UTP14A
TNIP1_7262	400.259566525491	0.0290858296308422	0.723802541962913	-1.30822504190509	0	0	0	PFOS0.02vsDMSO.txt	10318	TNIP1
EXOSC4_2269	67.053294004913	0.0298557209361198	0.734518588939766	-1.51442657229456	0	0	0	PFOS0.02vsDMSO.txt	54512	EXOSC4
ASCC3_26863	82.597409246372	0.0307348214558397	0.747650432043741	1.54390785095904	0	0	0	PFOS0.02vsDMSO.txt	10973	ASCC3
POP4_5281	56.6554740194252	0.0311590110762813	0.749547322001657	1.50961809943773	0	0	0	PFOS0.02vsDMSO.txt	10775	POP4
CRYAB_17511	28.9000173353916	0.0325439762808729	0.770288273506662	2.98428379872801	0	0	0	PFOS0.02vsDMSO.txt	1410	CRYAB
RAI14_5716	35.5368606800478	0.0327328042321538	0.770288273506662	-1.85318461752939	0	0	0	PFOS0.02vsDMSO.txt	26064	RAI14
CD320_1116	132.335251512145	0.0346246149165206	0.789076750465969	1.36297214480502	0	0	0	PFOS0.02vsDMSO.txt	51293	CD320
ME1_16747	652.961442784273	0.0342517684162766	0.789076750465969	-1.26201815408722	0	0	0	PFOS0.02vsDMSO.txt	4199	ME1
NCAPD2_4474	26.6503102326045	0.0343742984165152	0.789076750465969	1.8287100480007	0	0	0	PFOS0.02vsDMSO.txt	9918	NCAPD2
BCL2L13_26891	293.689796052491	0.0353955012634024	0.797711569617178	-1.2353649178089	0	0	0	PFOS0.02vsDMSO.txt	23786	BCL2L13
TMED7_27963	224.242642415148	0.0358210741775033	0.797711569617178	1.28019878324554	0	0	0	PFOS0.02vsDMSO.txt	51014	TMED7
KGFLP2_29030	11.9556758878018	0.0361088839826714	0.797711569617178	2.61620118456432	0	0	0	PFOS0.02vsDMSO.txt	654466	KGFLP2
CCT6A_22369	2365.51858049077	0.0370055216589122	0.809262165571161	1.13467110690046	0	0	0	PFOS0.02vsDMSO.txt	908	CCT6A
NT5E_4738	12.4143441710485	0.0374762721717229	0.811361292517802	-4.1512691891075	0	0	0	PFOS0.02vsDMSO.txt	4907	NT5E
PEG10_18691	286.0873109504	0.0382711081465471	0.817761334849275	-1.55690482517222	0	0	0	PFOS0.02vsDMSO.txt	23089	PEG10
UQCRC1_13094	1518.05197640836	0.0385273238589497	0.817761334849275	-1.16538018169031	0	0	0	PFOS0.02vsDMSO.txt	7384	UQCRC1
MRPL58_3192	209.399203399406	0.0394709408031516	0.829656182901196	1.31607400800947	0	0	0	PFOS0.02vsDMSO.txt	3396	MRPL58
HDAC6_2901	457.332778330631	0.039879886010508	0.830191857814903	1.24913367734654	0	0	0	PFOS0.02vsDMSO.txt	10013	HDAC6
APPBP2_370	333.698157042316	0.0415561261024152	0.831516633997899	1.17005147141088	0	0	0	PFOS0.02vsDMSO.txt	10513	APPBP2
CYP1A2_1699	31.1949042890216	0.0415251869403363	0.831516633997899	1.97651459593518	0	0	0	PFOS0.02vsDMSO.txt	1544	CYP1A2
DNAJA3_1895	61.7241912371482	0.0451085164374356	0.831516633997899	1.63940275720461	0	0	0	PFOS0.02vsDMSO.txt	9093	DNAJA3
GGH_2639	991.593794276169	0.0447394980018558	0.831516633997899	-1.20933258873963	0	0	0	PFOS0.02vsDMSO.txt	8836	GGH
HSPA1B_3136	285.135839989808	0.0434175593603738	0.831516633997899	1.4554629976247	0	0	0	PFOS0.02vsDMSO.txt	3304	HSPA1B
MYC_4394	505.053982408003	0.0423104745446296	0.831516633997899	1.36371532987853	0	0	0	PFOS0.02vsDMSO.txt	4609	MYC
